name,url,category,brand,specifications,prices,image_links,features,needs
PC CPS Creator Pro 146 i5-14600K / RTX 3060,https://cellphones.com.vn/pc-cps-creator-pro-146.html,pc,Hãng khác,"{'Dung lượng RAM': '16GB', 'RAM': 'PC Adata XPG D35G RGB 16GB (1x16GB) 3200MHz DDR4', 'SSD': 'SSD Adata Legend 860 PCIe Gen4 X4 M.2 2280 (R 6000/W 5000) 500GB', 'CPU': 'Intel Core i5-14600K (SN)', 'VGA': 'MSI GeForce RTX 3060 Ventus 2X 12G OC', 'Mainboard': 'MSI Pro B760M-A WiFi DDR4', 'Nguồn': 'MSI MAG A650BN 650W (80 Plus Bronze)', 'Chipset (PC lắp ráp)': 'B760M', 'Tản nhiệt': ['Tản Nhiệt Khí ID-Cooling SE-214-XT ARGB ', 'Bộ 3 Fan Xigmatek Starlink A-RGB Đen (SN)'], 'Loại case (PC)': 'Case Máy Tính Xigmatek Pano M (No Fan) M-ATX Đen', 'Loại PC': 'PC Intel'}","[{'color': 'default', 'price': 22490000}]","['https://cdn2.cellphones.com.vn/x/media/catalog/product/c/a/case-may-tinh-xigmatek-pano-m_2.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/c/a/case-may-tinh-xigmatek-pano-m_5.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/c/a/case-may-tinh-xigmatek-pano-m_4.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/c/a/case-may-tinh-xigmatek-pano-m_3.png']","['PC CPS Creator Pro 146 được trang bị CPU Intel Core i5-14600K, mang lại hiệu suất xử lý mạnh mẽ cho các tác vụ đa nhiệm và sáng tạo nội dung.', 'Mainboard với WiFi hỗ trợ kết nối nhanh và ổn định, lý tưởng cho các công việc yêu cầu băng thông cao.', 'VGA RTX 3060 Ventus 2X 12G OC cung cấp khả năng xử lý đồ họa tuyệt vời, phù hợp cho gaming và các ứng dụng thiết kế.', 'RAM 16GB với tốc độ 3200MHz giúp tăng cường hiệu suất và tạo điểm nhấn thẩm mỹ với đèn RGB.', 'Ổ cứng SSD 500GB mang lại tốc độ truy xuất dữ liệu nhanh chóng, giúp khởi động hệ thống và tải ứng dụng tức thì.']",
PC CPS văn phòng S03 R5 5600GT / 8GB - 256GB,https://cellphones.com.vn/pc-cps-van-phong-s3-amd.html,pc,Hãng khác,"{'CPU': 'CPU AMD Ryzen 5 5600GT', 'VGA': 'Onboard', 'Socket': 'AM4', 'RAM': 'RAM PC Kingston Fury 8GB 3200MHz KF432C16BB/8', 'SSD': 'SSD 256GB Sata III', 'Mainboard': 'Mainboard ASRock A520M/AC D4 AM4 Wifi', 'Nguồn': 'Nguồn máy tính Xigmatek X-Power III 350 250W', 'Chipset (PC lắp ráp)': 'A520M', 'Loại case (PC)': 'Case máy tính XIGMATEK XA-22', 'Loại PC': 'PC AMD'}","[{'color': 'default', 'price': 6690000}]","['https://cdn2.cellphones.com.vn/x/media/catalog/product/c/a/case-may-tinh-xigmatek-xa-22_1_1.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/c/a/case-may-tinh-xigmatek-xa-22_3_1.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/c/a/case-may-tinh-xigmatek-xa-22_4_1.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/c/a/case-may-tinh-xigmatek-xa-22_2_1.png']","['Bộ vi xử lý AMD Ryzen 5 5600GT đảm bảo bạn có đủ sức mạnh để chạy các ứng dụng học tập,văn phòng và các tựa game nhẹ.', 'Ram 8GB giúp chạy nhiều ứng dụng cùng lúc mà không gặp phải vấn đề về hiệu suất.', 'Ổ cứng SSD 256GB cho tốc độ xử lý bà lưu trữ dữ liệu nhanh.', 'Thiết kế nhỏ gọn, có thể đặt nhiều nơi mà không lo chiếm diện tích.']",
PC CPS Creator AI A147 i7-14700K / RTX 5070,https://cellphones.com.vn/pc-cps-creator-ai-a147.html,pc,Hãng khác,"{'Dung lượng RAM': '32GB', 'RAM': 'PC Adata XPG Lancer RGB DDR5 6000MHz 32GB (2x16)', 'SSD': 'SSD Adata Legend 860 PCIe Gen4 X4 M.2 2280 (R 6000/W 5000) 1TB', 'CPU': 'Intel Core i7-14700K (SN)', 'VGA': 'ASUS TUF Gaming GeForce RTX 5070 OC 12GB TUF-RTX5070-O12G-Gaming', 'Mainboard': 'ASUS TUF Gaming B760M-Plus WiFi D5 (SN)', 'Nguồn': 'Corsair CX750 (80 Plus Bronze)', 'Chipset (PC lắp ráp)': 'B760M', 'Tản nhiệt': ['Tản Nhiệt Nước Xigmatek LK 360 Digital Đen ', 'Bộ 3 Fan Xigmatek Starlink A-RGB Đen (SN)'], 'Loại case (PC)': 'Case Máy Tính Xigmatek Meta (No Fan) E-ATX Đen', 'Loại PC': 'PC Intel'}","[{'color': 'default', 'price': 48990000}]","['https://cdn2.cellphones.com.vn/x/media/catalog/product/1/-/1-96_1_6.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/5/-/5-96_1_3.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/6/-/6-96_1_5.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/3/-/3-96_1_5.png']","['PC CPS Creator AI A147 được trang bị CPU Intel Core i7-14700K, mang lại hiệu suất xử lý mạnh mẽ, lý tưởng cho các tác vụ nặng và sáng tạo nội dung.', 'Mainboard hỗ trợ WiFi, giúp kết nối ổn định và nhanh chóng, phù hợp cho các tác vụ yêu cầu băng thông cao.', 'VGA RTX 5070 OC 12GB cung cấp khả năng xử lý đồ họa xuất sắc, rất thích hợp cho gaming và các ứng dụng đồ họa chuyên sâu.', 'RAM 32GB DDR5 với tốc độ 6000MHz giúp nâng cao hiệu suất và tạo điểm nhấn thẩm mỹ với đèn RGB.', 'Ổ cứng SSD PCIe Gen4 1TB mang lại tốc độ truy xuất dữ liệu nhanh chóng, giúp khởi động hệ thống và tải ứng dụng tức thì.']",
PC Mini Asus NUC 14 PRO+ Revel Canyon White U7,https://cellphones.com.vn/may-tinh-pc-mini-asus-nuc-14-pro-revel-canyon-white-u7.html,pc,ASUS,"{'Loại card đồ họa': 'Intel Arc Graphics', 'Loại CPU': 'Intel Core Ultra 7 155H', 'Loại RAM': 'DDR5', 'Ổ cứng': ['1 x M.2 2280 PCIe Gen4x4 NVMe 512GB hoặc 1TB SSD', ' *1x Khe cắm SSD M.2 2242 PCIe x4 NVMe cho thẻ bổ sung'], 'Cổng I/O mặt sau': ['2 x Thunderbolt 4 Type-C Ports', '\r', '1 x USB 3.2 Gen 2 Type-A', '\r', '1 x 2.0 Type-A', '\r', '2 x HDMI 2.1 (TMDS) ports', '\r', '1 x RJ45 LAN Port', '\r', '1 x DC-in', '\r', '1 x Kensington Lock'], 'Cổng I/O cạnh sườn máy': ['1 x USB 3.2 Gen2x2 Loại C (20Gbps)', '\r', '2 x USB 3.2 Gen2 Loại A'], 'Tính năng đặc biệt': 'Wi-Fi 6', 'Nguồn': '120W', 'Hãng sản xuất': 'ASUS', 'Hệ điều hành': 'No OS', 'Kích thước': '144 x 112 x 41 mm', 'Trọng lượng': '800 g', 'Wi-Fi': 'Wi-Fi 6E (Gig+) 2x2', 'Bluetooth': 'Bluetooth 5.3'}","[{'color': 'Trắng', 'price': 21890000}]","['https://cdn2.cellphones.com.vn/x/media/catalog/product/p/c/pc-cps-van-phong-s4-spa_1_5.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/f/r/frame_283_6_.jpg', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/i/m/image_1108.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/i/m/image_1102_1.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/i/m/image_1101_1.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/i/m/image_1103_3.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/i/m/image_1105.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/i/m/image_1104_4.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/i/m/image_1106.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/i/m/image_1107.png']","['Trang bị bộ vi xử lý Intel Core U7-155H, RAM DDR5 tốc độ cao và kết nối WiFi 6 + Bluetooth, đảm bảo xử lý mượt mọi tác vụ văn phòng, giải trí đa phương tiện và sáng tạo nội dung cơ bản.', 'Thiết kế màu trắng sang trọng, hiện đại, dễ dàng hòa nhập vào mọi không gian làm việc hoặc giải trí.', 'Không cài đặt sẵn hệ điều hành, cho phép người dùng tự do lựa chọn và cài đặt hệ điều hành theo nhu cầu sử dụng.', 'Nhờ kích thước siêu nhỏ gọn, bạn có thể dễ dàng bố trí ở bất kỳ đâu, tiết kiệm không gian tối đa.']",['Máy tính đồng bộ']
PC CPS Core Work S320 AMD Ryzen 3 3200G / WIN11 PRO,https://cellphones.com.vn/pc-cps-core-work-s320.html,pc,Hãng khác,"{'Dung lượng RAM': '8GB', 'RAM': 'PC Transcend DDR4 3200MHz 8GB JM3200HLB-8G', 'SSD': 'SSD Adata Legend 710 PCIe Gen3 X4 M.2 2280 (R 2400/W 1800) 256GB', 'CPU': 'AMD Ryzen 3 3200G (SN)', 'Mainboard': 'ASRock A520M/AC D4 AM4 WiFi', 'Nguồn': 'Jetek 350 Elite V2 350W', 'Chipset (PC lắp ráp)': 'A520M', 'Hệ điều hành': 'Windows 11 Pro', 'Loại case (PC)': 'Case Máy Tính Xigmatek XS-09 M-ATX', 'Loại PC': 'PC AMD'}","[{'color': 'default', 'price': 5790000}]","['https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_12__7_4_3.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_15__7_154_3.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_14__8_9_2.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_13__7_8_3.png']","['Trang bị CPU AMD Ryzen 3 3200G, mang lại hiệu suất ổn định cho các tác vụ văn phòng và nhu cầu sử dụng hằng ngày.', 'Mainboard ASRock A520M/AC D4 AM4 với tích hợp WiFi, cung cấp kết nối không dây thuận tiện cho người dùng.', 'RAM 8GB DDR4 3200MHz Transcend giúp xử lý đa nhiệm một cách mượt mà, đáp ứng nhu cầu cơ bản.', 'Ổ cứng SSD 256GB với tốc độ đọc 2400MB/s và ghi 1800MB/s, giúp khởi động nhanh chóng và tải ứng dụng hiệu quả.', 'Nguồn máy tính JETEK 350 Elite V2 350W đảm bảo cung cấp điện ổn định cho toàn bộ hệ thống.']",
PC CPS Gaming G11 i3 12100F / 8GB - 256GB / RTX 3050,https://cellphones.com.vn/pc-cps-gaming-g11.html,pc,Hãng khác,"{'Loại card đồ họa': 'Geforce RTX 3050', 'CPU': 'Intel Core i3-12100F', 'VGA': 'Geforce RTX 3050', 'Socket': 'LGA 1700', 'Loại CPU': 'Intel Core i3-12100F', 'Dung lượng RAM': '8GB', 'Loại RAM': '1 x 8GB DDR4 3200MHz', 'Số khe ram': '2 x DDR4', 'Ổ cứng': 'SSD 256GB M2 PCIe', 'RAM': '8GB', 'SSD': '256GB', 'Mainboard': 'MAINBOARD MSI PRO H610M-S DDR4', 'Nguồn': 'NGUỒN MÁY TÍNH MSI MAG A500N-H 500W', 'Chipset (PC lắp ráp)': 'H610M', 'Loại case (PC)': 'CASE MÁY TÍNH MSI MAG FORGE 120A AIRFLOW', 'Loại PC': 'PC Intel', 'Cổng I/O mặt sau': ['HDMI', 'VGA', 'Bàn phím / Chuột', 'USB 3.2 Gen 1 5Gbps Type-A', 'LAN', 'Audio connector', 'USB 2.0'], 'Kích thước': '388 x 200 x 423 mm', 'Wi-Fi': 'Không', 'Bluetooth': 'Không'}","[{'color': 'default', 'price': 11190000}]",['https://cdn2.cellphones.com.vn/x/media/catalog/product/c/a/case-may-tinh-msi-mag-forge-120a.png'],"['Intel Core i3-12100F cung cấp hiệu suất ổn định cho các tác vụ hàng ngày và gaming nhẹ.', 'VGA RTX 3050 mang lại khả năng xử lý đồ họa mạnh mẽ, lý tưởng cho game thủ muốn trải nghiệm hình ảnh sắc nét.', 'SSD PNY CS1031 M.2 2280 NVMe PCIe Gen 3x4 256GB đảm bảo tốc độ khởi động nhanh và hiệu suất truy cập dữ liệu vượt trội.', 'RAM 8GB 3200MHz DDR4 không chỉ nhanh mà còn thêm phần nổi bật với hiệu ứng ánh sáng RGB.', 'Bo mạch MSI PRO H610M-S DDR4 hỗ trợ các tính năng hiện đại, đảm bảo khả năng mở rộng và kết nối tối ưu.']",['PC ráp sẵn CellphoneS']
PC CPS Core Work S460 AMD Ryzen 5 4600G / WIN11 PRO,https://cellphones.com.vn/pc-cps-core-work-s460.html,pc,Hãng khác,"{'Dung lượng RAM': '8GB', 'RAM': 'PC Transcend DDR4 3200MHz 8GB JM3200HLB-8G', 'SSD': 'SSD Adata Legend 710 PCIe Gen3 X4 M.2 2280 (R 2400/W 1800) 256GB', 'CPU': 'AMD Ryzen 5 4600G', 'Mainboard': 'ASRock A520M/AC D4 AM4 WiFi', 'Nguồn': 'Jetek 350 Elite V2 350W', 'Chipset (PC lắp ráp)': 'A520M', 'Hệ điều hành': 'Windows 11 Pro', 'Loại case (PC)': 'Case Máy Tính Xigmatek XS-09 M-ATX', 'Loại PC': 'PC AMD'}","[{'color': 'default', 'price': 6490000}]","['https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_12__7_4_5.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_15__7_154_5.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_14__8_9_4.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_13__7_8_5.png']","['Trang bị CPU AMD Ryzen 5 4600G, mang lại hiệu suất tốt cho các tác vụ văn phòng và đa nhiệm.', 'Mainboard ASRock A520M/AC D4 AM4 với tích hợp WiFi, cung cấp kết nối không dây thuận tiện cho người dùng.', 'RAM 8GB DDR4 3200MHz Transcend giúp xử lý đa nhiệm một cách mượt mà, đáp ứng nhu cầu sử dụng hằng ngày.', 'Ổ cứng SSD 256GB với tốc độ đọc 2400MB/s và ghi 1800MB/s, giúp khởi động nhanh chóng và tải ứng dụng hiệu quả.']",
PC CPS văn phòng S05 i3 12100F / 8GB - 256GB,https://cellphones.com.vn/may-tinh-pc-cps-van-phong-s05.html,pc,Hãng khác,"{'CPU': 'CPU Intel Core i3 12100F', 'VGA': 'ASUS Phoenix GT 1030 OC Edition 2GB GDDR5', 'Socket': 'LGA 1700', 'RAM': 'RAM PC Kingston Fury 8GB 3200MHz KF432C16BB/8', 'SSD': 'Ổ cứng SSD ADATA SU650 SATA III 2.5"" 256GB', 'Mainboard': 'Mainboard ASRock H610M-HVS/M.2 R2.0', 'Nguồn': '400W', 'Chipset (PC lắp ráp)': 'H610M', 'Loại case (PC)': 'Case máy tính XIGMATEK XA-22', 'Loại PC': 'PC Intel'}","[{'color': 'Đen', 'price': 7690000}]","['https://cdn2.cellphones.com.vn/x/media/catalog/product/g/r/group_736_1_.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/c/a/case-may-tinh-xigmatek-xa-22_1_1_3.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/c/a/case-may-tinh-xigmatek-xa-22_3_1_2.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/c/a/case-may-tinh-xigmatek-xa-22_4_1_2.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/c/a/case-may-tinh-xigmatek-xa-22_2_1_2.png']","['PC cơ bản với CPU Intel Core i3 12100F 4 nhân 8 luồng.', 'Card màn hình rời NVIDIA GeForce GT 1030 2GB GDDR5 đáp ứng các nhu cầu cơ bản.', 'Mainboard ASRock H610M-HVS/M.2 hỗ trợ CPU Intel thế hệ 12.', 'RAM 8GB, SSD 256GB đảm bảo đa nhiệm & khởi động nhanh.', 'Nguồn XIGMATEK X-POWER III 450 cung cấp đủ năng lượng.']",
PC Mini Asus ROG NUC 14Th Scorpion Canyon U7,https://cellphones.com.vn/may-tinh-pc-mini-asus-rog-nuc-14th-scorpion-canyon-u7.html,pc,ASUS,"{'Loại card đồ họa': ['Tích hợp - Đồ họa rời Intel Arc', ' Nvidia GeForce RTX 4060'], 'Loại CPU': 'Intel Core Ultra 7 155H', 'Loại RAM': 'DDR5 5600MHz SODIMM', 'Số khe ram': '(8GB x2) Có thể nâng cấp lên tối đa 64GB (32GB x2)', 'Ổ cứng': ['*1xSSD 512GB M.2 2280 PCIe Gen4x4', ' Có sẵn 3 khe cắm M.2 2280 PCIe Gen4x4', ' Cấu hình có thể thay đổi tùy theo khu vực'], 'Cổng I/O mặt sau': ['1 x Thunderbolt™4/ USB4 Type C port (Supports DP2.1 and 5V/9V/12V fast charging profiles)', '\r', '2 x USB 3.2 Gen2 Type-A', '\r', '2 x USB 2.0 Type-A', '\r', '1 x HDMI port', '\r', '2 x DP1.4a port', '\r', '1 x 2.5G RJ45 LAN', '\r', '1 x DC-in', '\r', '1 x Kensington Lock slot'], 'Cổng I/O cạnh sườn máy': ['1 x SD Express ver8.0 Card Reader (UHS-I support)', '\r', '2 x USB 3.2 Gen2 Type-A', '\r', '1 x Audio Jack (Line out/Mic in/Headphone out/Headset)'], 'Tính năng đặc biệt': 'Wi-Fi 6', 'Nguồn': '330 W', 'Hãng sản xuất': 'ASUS', 'Loại PC': 'PC Intel', 'Kích thước': '270 x 180 x 50 mm (W x D x H)', 'Trọng lượng': '2.6 kg', 'Wi-Fi': 'Intel Killer Wi-Fi 6E (Gig+)', 'Bluetooth': 'Bluetooth 5.3'}","[{'color': 'Đen', 'price': 39990000}]","['https://cdn2.cellphones.com.vn/x/media/catalog/product/g/r/group_531.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_31__3_13.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_32__2_13.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_33__3_12.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_34__3_14.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_35__3_13.png']","['Với bộ vi xử lý Intel Core Ultra 7 mang lại hiệu năng vượt trội.', 'Kết nối nhanh với Ethernet 2.5Gb, Intel Killer Wi-Fi 6E và Bluetooth 5.3.', 'Đưa trò chơi của bạn lên một tầm cao mới với ASUS Aura Sync.', 'Thiết kế khung gầm 2.5 lít giúp việc tích hợp và làm sạch trở nên dễ dàng.']","['Máy tính đồng bộ', 'PC ráp sẵn CellphoneS']"
PC CPS Core Work S560 AMD Ryzen 5 5600GT / WIN11 PRO,https://cellphones.com.vn/pc-cps-core-work-s560.html,pc,Hãng khác,"{'Dung lượng RAM': '8GB', 'RAM': 'PC Transcend DDR4 3200MHz 8GB JM3200HLB-8G', 'SSD': 'SSD Adata Legend 710 PCIe Gen3 X4 M.2 2280 (R 2400/W 1800) 256GB', 'CPU': 'AMD Ryzen 5 5600GT', 'Mainboard': 'ASRock A520M/AC D4 AM4 WiFi', 'Nguồn': 'Jetek 350 Elite V2 350W', 'Chipset (PC lắp ráp)': 'A520M', 'Hệ điều hành': 'Windows 11 Pro', 'Loại case (PC)': 'Case Máy Tính Xigmatek XS-09 M-ATX', 'Loại PC': 'PC AMD'}","[{'color': 'default', 'price': 7290000}]","['https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_12__7_4_6.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_15__7_154_6.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_14__8_9_5.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_13__7_8_6.png']","['Trang bị CPU AMD Ryzen 5 5600GT, mang lại hiệu suất mạnh mẽ cho các tác vụ văn phòng và xử lý đa nhiệm.', 'Mainboard ASRock A520M/AC D4 AM4 với tích hợp WiFi, cung cấp kết nối không dây thuận tiện cho người dùng.', 'RAM 8GB DDR4 3200MHz Transcend giúp xử lý đa nhiệm mượt mà, đáp ứng hiệu quả nhu cầu sử dụng hàng ngày.', 'Ổ cứng SSD 256GB với tốc độ đọc 2400MB/s và ghi 1800MB/s, giúp khởi động nhanh chóng và tải ứng dụng hiệu quả.']",
PC CPS Đồ Hoạ D03 i7 14700F / 16GB - 256GB / RTX 3050,https://cellphones.com.vn/pc-cps-do-hoa-d3.html,pc,Hãng khác,"{'CPU': 'Intel Core i7-13700F', 'VGA': 'Geforce RTX 3050', 'Socket': 'LGA 1700', 'RAM': '16GB', 'SSD': '256GB', 'Mainboard': 'Mainboard MSI PRO B760M-A WIFI DDR4', 'Nguồn': '650W', 'Chipset (PC lắp ráp)': 'B760M', 'Tản nhiệt': ['Tản nhiệt khí DeepCool AG620 ARGB ', 'Quạt led Xigmatek Infinity 120mm Fan (Fixed RGB)'], 'Loại case (PC)': 'CASE MÁY TÍNH XIGMATEK PANO M (NO FAN) M-ATX ĐEN', 'Loại PC': 'PC Intel'}","[{'color': 'default', 'price': 21290000}]",['https://cdn2.cellphones.com.vn/x/media/catalog/product/t/e/text_ng_n_16__6_101.png'],"['PC Intel Core i7 14700F mạnh mẽ, kết hợp cùng card đồ họa RTX 3050, mang lại trải nghiệm đồ họa ấn tượng.', 'RAM DDR4 16GB 3200MHz và SSD 256GB, đảm bảo xử lý tác vụ nhanh và không gian lưu trữ tốc độ cao.', 'Mainboard B760M-A WIFI DDR4 với nhiều cổng kết nối hiện đại, hỗ trợ USB 3.2, Type-C, HDMI và DisplayPort.', 'Nguồn 650W mạnh mẽ, đảm bảo hoạt động ổn định trong thiết kế nhỏ gọn, tiện lợi di chuyển.']",
PC CPS văn phòng S08 i7 14700 / 16GB - 256GB,https://cellphones.com.vn/may-tinh-pc-cps-van-phong-s08.html,pc,Hãng khác,"{'CPU': 'CPU Intel Core i7 14700', 'VGA': 'Onboard', 'Socket': 'LGA 1700', 'RAM': 'RAM PC Kingston Fury Beast Black 16GB 3200MHz DDR4 KF432C16BB1/16', 'SSD': 'Ổ cứng SSD ADATA SU650 SATA III 2.5"" 256GB', 'Mainboard': 'Mainboard ASRock H610M-HVS/M.2 R2.0', 'Nguồn': 'Nguồn máy tính Xigmatek X-Power III 450 400W', 'Chipset (PC lắp ráp)': 'H610M', 'Loại case (PC)': 'Case máy tính XIGMATEK XA-22', 'Loại PC': 'PC Intel'}","[{'color': 'default', 'price': 13590000}]","['https://cdn2.cellphones.com.vn/x/media/catalog/product/g/r/group_736_2_.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/c/a/case-may-tinh-xigmatek-xa-22_1_1_4.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/c/a/case-may-tinh-xigmatek-xa-22_3_1_3.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/c/a/case-may-tinh-xigmatek-xa-22_4_1_3.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/c/a/case-may-tinh-xigmatek-xa-22_2_1_3.png']","['Bộ vi xử lý Intel Core i7 14700 đảm bảo bạn có đủ sức mạnh để chạy các ứng dụng học tập,văn phòng và các tựa game nhẹ.', 'Ram 16GB giúp chạy nhiều ứng dụng cùng lúc mà không gặp phải vấn đề về hiệu suất.', 'Ổ cứng SSD 256GB cho tốc độ xử lý bà lưu trữ dữ liệu nhanh.', 'Thiết kế nhỏ gọn, có thể đặt nhiều nơi mà không lo chiếm diện tích.']",
PC CPS Creator Pro 570 AMD Ryzen 7 5700X / RTX 3060,https://cellphones.com.vn/pc-cps-creator-pro-570.html,pc,Hãng khác,"{'Dung lượng RAM': '16GB', 'RAM': 'PC Adata XPG D35G RGB 16GB (1x16GB) 3200MHz DDR4', 'SSD': 'SSD Adata Legend 860 PCIe Gen4 X4 M.2 2280 (R 6000/W 5000) 500GB', 'CPU': 'AMD Ryzen 7 5700X (SN)', 'VGA': 'ASUS Dual GeForce RTX 3060 OC 12GB DUAL-RTX3060-O12G-V2', 'Mainboard': 'ASUS Prime B550M-A WiFi II', 'Nguồn': 'Gigabyte P650SS 650W (80 Plus Silver)', 'Chipset (PC lắp ráp)': 'B550M', 'Tản nhiệt': ['Tản Nhiệt Khí ID-Cooling SE-214-XT ARGB ', 'Bộ 3 Fan Xigmatek Starlink A-RGB Đen (SN)'], 'Loại case (PC)': 'Case Máy Tính Xigmatek Pano M (No Fan) M-ATX Đen', 'Loại PC': 'PC AMD'}","[{'color': 'default', 'price': 20490000}]","['https://cdn2.cellphones.com.vn/x/media/catalog/product/c/a/case-may-tinh-xigmatek-pano-m_2_1.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/c/a/case-may-tinh-xigmatek-pano-m_4_1.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/c/a/case-may-tinh-xigmatek-pano-m_5_1.png', 'https://cdn2.cellphones.com.vn/x/media/catalog/product/c/a/case-may-tinh-xigmatek-pano-m_3_1.png']","['PC CPS Creator Pro 570 được trang bị CPU AMD Ryzen 7 5700X, mang lại hiệu suất xử lý ấn tượng cho các tác vụ đa nhiệm và sáng tạo nội dung.', 'Mainboard với WiFi hỗ trợ kết nối ổn định, giúp tối ưu hóa băng thông cho công việc đòi hỏi tốc độ cao.', 'VGA ASUS Dual GeForce RTX 3060 OC 12GB cung cấp khả năng xử lý đồ họa xuất sắc, rất phù hợp cho gaming và các ứng dụng thiết kế.', 'RAM 16GB với tốc độ 3200MHz tăng cường hiệu suất và tạo điểm nhấn thẩm mỹ với đèn RGB.', 'Ổ cứng SSD PCIe Gen4 500GB mang lại tốc độ truy xuất dữ liệu nhanh chóng, giúp khởi động hệ thống và tải ứng dụng tức thì.']",
