name,url,brand,prices,specifications
Màn hình Gaming Acer Nitro VG270 E/27 inch/FullHD (1920x1080)/IPS 100Hz,https://fptshop.com.vn/man-hinh/man-hinh-gaming-acer-nitro-vg270-e27-inch,Acer,"[{'color': 'Đen', 'price': 2390000}]","{'Model': 'VG270 E', 'Xuất xứ': 'Trung Quốc', 'Thời gian bảo hành': '36', 'Màu sắc': 'Đen', 'Trọng lượng sản phẩm có chân đế': '7 kg', 'Kiểu chân đế': 'Chân chữ V', 'Góc nhìn': '178°(Dọc) / 178°(Ngang)', 'Thời gian phản hồi': '1ms', 'Điện áp': '220 - 240 V', 'Loại màn hình': 'Màn hình phẳng', 'Kích thước màn hình': '27 inch', 'Công nghệ màn hình': 'IPS LCD', 'Độ phân giải': '1920 x 1080 Pixels', 'Chuẩn màn hình': 'FHD', 'Độ sáng': '250 nits', 'Độ tương phản': '1000:1', 'Tấm nền': 'IPS', 'Tần số quét': '100 Hz', 'Tỷ lệ màn hình': '16:09', 'Màu màn hình': '16.7 Triệu', 'Cổng giao tiếp': 'Đầu vào: HDMI\nĐầu vào: DisplayPort', 'Phụ kiện trong hộp': 'Dây nguồn\nDây HDMI'}"
Màn hình Viewsonic VA2214-H/21.5inch FHD (1920x1080)/IPS 100Hz,https://fptshop.com.vn/man-hinh/viewsonic-va2214-h215-inch-fhd,Viewsonic,"[{'color': 'Đen', 'price': 1590000}]","{'Model': 'VA2214-H', 'Xuất xứ': 'Trung Quốc', 'Thời gian bảo hành': '36', 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': 'Đen', 'Kích thước có chân đế': '493.36 x 385.28 x 206.32 mm', 'Kích thước không chân đế': '493.36 x 290.11 x 50.1 mm', 'Trọng lượng sản phẩm có chân đế': '2.7 kg', 'Kiểu chân đế': 'Vuông', 'Góc nhìn': '178°(Dọc) / 178°(Ngang)', 'Thời gian phản hồi': '4ms', 'Điện áp': '100 - 240 V / 50 - 60 Hz', 'Loại màn hình': 'LED', 'Kích thước màn hình': '21.5 inch', 'Công nghệ màn hình': 'IPS', 'Độ phân giải': '1920 x 1080 Pixels', 'Chuẩn màn hình': 'FHD', 'Độ sáng': '250 nits', 'Độ tương phản': '1000:1', 'Tấm nền': 'IPS', 'Tần số quét': '100 Hz', 'Tỷ lệ màn hình': '16:09', 'Màu màn hình': '16.7 Triệu'}"
Màn hình MSI PRO MP242L/23.8inch (1920x1080)/Ips 100Hz,https://fptshop.com.vn/man-hinh/msi-pro-mp242l-23-8-inch-ips-100hz,MSI,"[{'color': 'Đen', 'price': 1990000}]","{'Model': 'MP242L', 'Xuất xứ': 'Trung Quốc', 'Thời gian bảo hành': '24', 'Màu sắc': 'Đen', 'Kích thước có chân đế': '539.8 x 414.1 x 198.3 mm', 'Trọng lượng sản phẩm có chân đế': '3.5 kg', 'Kiểu chân đế': 'Simple', 'Góc nhìn': '178°(Dọc) / 178°(Ngang)', 'Thời gian phản hồi': '1ms', 'Điện áp': '12 V', 'Loại màn hình': 'LED', 'Kích thước màn hình': '23.8 inch', 'Công nghệ màn hình': 'IPS LCD screen', 'Độ phân giải': '1920 x 1080 Pixels', 'Chuẩn màn hình': 'FHD', 'Độ sáng': '250 nits', 'Độ tương phản': '1000:1', 'Tấm nền': 'IPS', 'Tần số quét': '100 Hz', 'Tỷ lệ màn hình': '16:09', 'Màu màn hình': '16.7 Triệu', 'Cổng giao tiếp': 'Đầu vào: HDMI\nĐầu vào: DisplayPort', 'Phụ kiện trong hộp': 'Dây nguồn\nDây HDMI'}"
Màn hình Viewsonic VA2714-H/27inch FHD (1920x1080)/IPS 100Hz,https://fptshop.com.vn/man-hinh/viewsonic-va2714-h-27inch-fhd-ips-100hz,Viewsonic,"[{'color': 'Đen', 'price': 2490000}]","{'Model': 'VA2714-H', 'Xuất xứ': 'Trung Quốc', 'Thời gian bảo hành': '36', 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': 'Đen', 'Kích thước có chân đế': '611.9 x 434.6 x 242.2 mm', 'Kích thước không chân đế': '611.9 x 364.2 x 49.1 mm', 'Trọng lượng sản phẩm có chân đế': '4.6 kg', 'Kiểu chân đế': 'Vuông', 'Góc nhìn': '178°(Dọc) / 178°(Ngang)', 'Thời gian phản hồi': '4ms', 'Điện áp': '100 - 240 V / 50 - 60 Hz', 'Loại màn hình': 'LED', 'Kích thước màn hình': '27 inch', 'Công nghệ màn hình': 'IPS', 'Độ phân giải': '1920 x 1080 Pixels', 'Chuẩn màn hình': 'FHD', 'Độ sáng': '300 nits', 'Độ tương phản': '1300:1', 'Tấm nền': 'IPS', 'Tần số quét': '100 Hz', 'Tỷ lệ màn hình': '16:09', 'Màu màn hình': '16.7 Triệu'}"
Màn hình Dell E2423HN/23.8inch/ FHD (1920 x 1080),https://fptshop.com.vn/man-hinh/dell-e2423hn-23-8-inch-fhd,Dell,"[{'color': 'Đen', 'price': 2690000}]","{'Model': 'Đang cập nhật', 'Xuất xứ': 'Mỹ', 'Thời điểm ra mắt': '2021', 'Thời gian bảo hành': '36', 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': 'Đen', 'Kích thước có chân đế': '55.264 x 17.1 x 42.035 cm', 'Trọng lượng sản phẩm có chân đế': '3.85 kg', 'Kích thước màn hình': '23.8 inch', 'Độ phân giải': '1200 x 1920 Pixels'}"
Màn hình Lenovo L24i-4A/23.8inch FullHD (1920x1080)/IPS 100Hz,https://fptshop.com.vn/man-hinh/lenovo-l24i-4a-23-8-inch-fullhd,Lenovo,[],"{'Model': 'L24i-4A', 'Xuất xứ': 'Trung Quốc', 'Thời gian bảo hành': '36', 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': 'Xám', 'Kích thước có chân đế': '540 x 406 x 184 mm', 'Kích thước không chân đế': '540 x 322 x 36 mm', 'Trọng lượng sản phẩm có chân đế': '3.84 kg', 'Kiểu chân đế': 'Vuông', 'Góc nhìn': '178°(Dọc) / 178°(Ngang)', 'Thời gian phản hồi': '1ms', 'Tiêu thụ năng lượng': '25 W', 'Điện áp': '100 - 240 V / 50 - 60 Hz', 'Đầu ra âm thanh': 'Loa', 'Loại màn hình': 'LED', 'Kích thước màn hình': '23.8 inch', 'Công nghệ màn hình': 'IPS', 'Độ phân giải': '1920 x 1080 Pixels', 'Chuẩn màn hình': 'FHD', 'Độ sáng': '250 nits', 'Độ tương phản': '1000:1', 'Tấm nền': 'IPS', 'Tần số quét': '100 Hz', 'Tỷ lệ màn hình': '16:09', 'Màu màn hình': '16.7 Triệu', 'Cổng giao tiếp': 'Đầu vào: VGA/D-sub\nĐầu vào: HDMI 1.4', 'Phụ kiện trong hộp': 'Dây nguồn\nDây HDMI'}"
Màn hình Xiaomi A27Ui EU (ELA6221EU)/27inch 4K(3840x2160)/IPS 60Hz,https://fptshop.com.vn/man-hinh/xiaomi-a27ui-eu-ela6221eu27inch-4k-ips-60hz,Xiaomi,"[{'color': 'Đen', 'price': 6990000}]","{'Model': 'A27Ui', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '2025', 'Thời gian bảo hành': '36', 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': 'Đen', 'Kích thước có chân đế': '613 x 185 x 511 mm', 'Kích thước không chân đế': '613 x 50 x 364 mm', 'Trọng lượng sản phẩm có chân đế': '5.5 kg', 'Góc nhìn': '178°(Dọc) / 178°(Ngang)', 'Thời gian phản hồi': '6ms', 'Điện áp': '220 - 240 V', 'Loại màn hình': 'LED', 'Kích thước màn hình': '27 inch', 'Công nghệ màn hình': 'IPS', 'Độ phân giải': '3840 x 2160 Pixels', 'Chuẩn màn hình': 'UHD', 'Độ sáng': '360 nits', 'Độ tương phản': '1200:1', 'Tấm nền': 'IPS', 'Tần số quét': '60', 'Tỷ lệ màn hình': '16:09', 'Màu màn hình': '1.07 tỷ', 'Cổng giao tiếp': 'HDMI\nDisplayPort 1.4\nUSB Type-C', 'Phụ kiện trong hộp': 'Dây HDMI\nDây nguồn\nDây USB'}"
Màn hình Gaming Samsung Odyssey G5 LS27CG552EEXXV/27 inch QHD (2560x1440)/VA 165Hz,https://fptshop.com.vn/man-hinh/samsung-odyssey-g5-ls27cg552eexxv,Samsung,"[{'color': 'Đen', 'price': 5090000}]","{'Model': 'LS27CG552', 'Xuất xứ': 'Trung Quốc', 'Thời gian bảo hành': '24', 'Màu sắc': 'Đen', 'Kích thước có chân đế': '616.6 x 477.4 x 272.6 mm', 'Kích thước không chân đế': '614.6 x 382.8 x 120.0 mm', 'Trọng lượng sản phẩm có chân đế': '4.1 kg', 'Kiểu chân đế': 'Chân chữ V', 'Thời gian phản hồi': '1ms', 'Điện áp': '220 - 240 V', 'Loại màn hình': 'Màn hình cong', 'Kích thước màn hình': '27 inch', 'Công nghệ màn hình': 'VA', 'Độ phân giải': '2560 x 1440 Pixels', 'Chuẩn màn hình': 'QHD', 'Độ sáng': '300 nits', 'Độ tương phản': '1000:1', 'Tấm nền': 'VA', 'Tần số quét': '165 Hz', 'Tỷ lệ màn hình': '16:09', 'Màu màn hình': '16.7 Triệu', 'Cổng giao tiếp': 'Đầu vào: HDMI\nĐầu vào: DisplayPort', 'Phụ kiện trong hộp': 'Dây nguồn'}"
Màn hình Gaming LG 27GS65F-B.ATV/27inch FHD (1920x1080)/IPS 180Hz,https://fptshop.com.vn/man-hinh/lg-27gs65f-b-atv27-inch-fhd-ips-180hz,LG,"[{'color': 'Đen', 'price': 4190000}]","{'Model': '27GS65F', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '2024', 'Thời gian bảo hành': '24', 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': 'Đen', 'Kích thước có chân đế': '540.7 x 428.5 x 175.1 mm', 'Kích thước không chân đế': '540.7 x 320.4 x 36.2 mm', 'Trọng lượng sản phẩm có chân đế': '5 kg', 'Kiểu chân đế': 'Chân chữ V', 'Góc nhìn': '178°(Dọc) / 178°(Ngang)', 'Thời gian phản hồi': '1ms', 'Tiêu thụ năng lượng': '25 W', 'Tiêu thụ năng lượng màn hình chờ': '0.5 W', 'Điện áp': '100 - 240 V / 50 - 60 Hz', 'Loại màn hình': 'LED', 'Kích thước màn hình': '27 inch', 'Công nghệ màn hình': 'IPS', 'Độ phân giải': '1920 x 1080 Pixels', 'Chuẩn màn hình': 'FHD', 'Độ sáng': '300 nits', 'Độ tương phản': '1000:1', 'Tấm nền': 'IPS', 'Tần số quét': '180', 'Tỷ lệ màn hình': '16:09', 'Màu màn hình': '16.7 Triệu', 'Cổng giao tiếp': 'Đầu vào: DisplayPort 1.4\nĐầu vào: HDMI 2.1', 'Phụ kiện trong hộp': 'Dây nguồn'}"
Màn hình ASUS VA24EHF/24 inch/FHD (1920x1080)/IPS 100Hz,https://fptshop.com.vn/man-hinh/man-hinh-asus-va24ehf-24-inch,Asus,"[{'color': 'Đen', 'price': 2090000}]","{'Model': 'ASUS VA24EHF', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '2023', 'Thời gian bảo hành': '36', 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': 'Đen', 'Kích thước có chân đế': '539.52 x 417.22 x 205.94 mm', 'Kích thước không chân đế': '539.52 x 313.15 x 48.15 mm', 'Trọng lượng sản phẩm có chân đế': '2.84 kg', 'Kiểu chân đế': 'Vuông', 'Góc nhìn': '178°(Dọc) / 178°(Ngang)', 'Thời gian phản hồi': '1ms', 'Tiêu thụ năng lượng': '12 W', 'Tiêu thụ năng lượng màn hình chờ': '0.3 W', 'Điện áp': '100 - 240 V / 50 - 60 Hz', 'Loại màn hình': 'Màn hình phẳng', 'Kích thước màn hình': '23.8 inch', 'Công nghệ màn hình': 'IPS FHD', 'Độ phân giải': '1920 x 1080 Pixels', 'Chuẩn màn hình': 'FHD', 'Độ sáng': '250 nits', 'Độ tương phản': '100M:1', 'Tấm nền': 'IPS', 'Tần số quét': '100 Hz', 'Tỷ lệ màn hình': '16:09', 'Màu màn hình': '16.7 Triệu', 'Màn hình cảm ứng': 'Không', 'Cổng giao tiếp': 'HDMI', 'Phụ kiện trong hộp': 'Dây nguồn\nCáp HDMI'}"
Màn hình Gaming Xiaomi G27i EU(ELA5375EU)/27 inch/FullHD (1920x1080)/FastIPS 165Hz,https://fptshop.com.vn/man-hinh/man-hinh-gaming-xiaomi-g27i-eu-ela5375eu-27-inch,Xiaomi,"[{'color': 'Đen', 'price': 3090000}]","{'Model': 'G27i', 'Xuất xứ': 'Trung Quốc', 'Thời gian bảo hành': '36', 'Màu sắc': 'Đen', 'Kích thước có chân đế': '612.3 x 170 x 451.7 mm', 'Kích thước không chân đế': '612.3 x 37.3 x 361.6 mm', 'Trọng lượng sản phẩm có chân đế': '3.6 kg', 'Kiểu chân đế': 'Vuông', 'Góc nhìn': '178°(Dọc) / 178°(Ngang)', 'Thời gian phản hồi': '1ms', 'Đầu ra âm thanh': '1 x 3.5mm Audio-out (Headphone)', 'Loại màn hình': 'Màn hình phẳng', 'Kích thước màn hình': '27 inch', 'Công nghệ màn hình': 'IPS LCD', 'Độ phân giải': '1920 x 1080 Pixels', 'Chuẩn màn hình': 'FHD', 'Độ sáng': '250 nits', 'Độ tương phản': '1000:1', 'Tấm nền': 'IPS', 'Tần số quét': '165 Hz', 'Tỷ lệ màn hình': '16:09', 'Màu màn hình': '16.7 Triệu', 'Cổng giao tiếp': 'Đầu vào: HDMI\nĐầu vào: DisplayPort', 'Phụ kiện trong hộp': 'Dây nguồn\nDây HDMI'}"
Màn hình Gaming LG 24GS65F-B.ATV/23.8inch FHD (1920x1080)/IPS 180Hz,https://fptshop.com.vn/man-hinh/lg-24gs65f-b-atv-23-8inch-fhd-ips-180hz,LG,"[{'color': 'Đen', 'price': 3190000}]","{'Model': '24GS65F', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '2024', 'Thời gian bảo hành': '24', 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': 'Đen', 'Kích thước có chân đế': '540.7 x 428.5 x 175.1 mm', 'Kích thước không chân đế': '540.7 x 320.4 x 36.2 mm', 'Trọng lượng sản phẩm có chân đế': '5 kg', 'Kiểu chân đế': 'Chân chữ Y', 'Góc nhìn': '178°(Dọc) / 178°(Ngang)', 'Thời gian phản hồi': '1ms', 'Tiêu thụ năng lượng': '25 W', 'Tiêu thụ năng lượng màn hình chờ': '0.5 W', 'Điện áp': '100 - 240 V / 50 - 60 Hz', 'Loại màn hình': 'LED', 'Kích thước màn hình': '23.8 inch', 'Công nghệ màn hình': 'IPS', 'Độ phân giải': '1920 x 1080 Pixels', 'Chuẩn màn hình': 'FHD', 'Độ sáng': '250 nits', 'Độ tương phản': '1000:1', 'Tấm nền': 'IPS', 'Tần số quét': '180', 'Tỷ lệ màn hình': '16:09', 'Màu màn hình': '16.7 Triệu', 'Cổng giao tiếp': 'Đầu vào: DisplayPort 1.4\nĐầu vào: HDMI 2.1', 'Phụ kiện trong hộp': 'Dây nguồn'}"
Màn hình Lenovo L27i-4A/27inch FullHD (1920x1080)/IPS 100Hz,https://fptshop.com.vn/man-hinh/lenovo-l27i-4a-27-inch-fullhd-ips-100hz,Lenovo,"[{'color': 'Đen', 'price': 3090000}]","{'Model': 'L27i-4A', 'Xuất xứ': 'Trung Quốc', 'Thời gian bảo hành': '36', 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': 'Đen', 'Kích thước có chân đế': '615 x 459 x 220 mm', 'Kích thước không chân đế': '615 x 364 x 46 mm', 'Trọng lượng sản phẩm có chân đế': '3.88 kg', 'Kiểu chân đế': 'Vuông', 'Góc nhìn': '178°(Dọc) / 178°(Ngang)', 'Thời gian phản hồi': '1ms', 'Tiêu thụ năng lượng': '25 W', 'Điện áp': '100 - 240 V / 50 - 60 Hz', 'Đầu ra âm thanh': 'Loa', 'Loại màn hình': 'LED', 'Kích thước màn hình': '27 inch', 'Công nghệ màn hình': 'IPS', 'Độ phân giải': '1920 x 1080 Pixels', 'Chuẩn màn hình': 'FHD', 'Độ sáng': '300 nits', 'Độ tương phản': '1500:1', 'Tấm nền': 'IPS', 'Tần số quét': '100 Hz', 'Tỷ lệ màn hình': '16:09', 'Màu màn hình': '16.7 Triệu', 'Cổng giao tiếp': 'Đầu vào: VGA/D-sub\nĐầu vào: HDMI 1.4', 'Phụ kiện trong hộp': 'Dây nguồn\nDây HDMI'}"
Màn hình Gaming MSI MAG 255PXF/24.5inch FHD (1920x1080)/IPS 300Hz,https://fptshop.com.vn/man-hinh/msi-mag-255pxf-245inch-fhd-ips-300hz,MSI,"[{'color': 'Đen', 'price': 4890000}]","{'Model': '255PXF', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '2024', 'Thời gian bảo hành': '36', 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': 'Đen', 'Kích thước có chân đế': '557.1 x 227.9 x 511.9 mm', 'Kích thước không chân đế': '557.1 x 66.4 x 326.9 mm', 'Trọng lượng sản phẩm có chân đế': '5.3 kg', 'Kiểu chân đế': 'Vuông', 'Góc nhìn': '178°(Dọc) / 178°(Ngang)', 'Thời gian phản hồi': '0.5ms', 'Tiêu thụ năng lượng': '18 W', 'Tiêu thụ năng lượng màn hình chờ': '0.5 W', 'Điện áp': '100 - 240 V / 50 - 60 Hz', 'Loại màn hình': 'LED', 'Kích thước màn hình': '24 inch', 'Công nghệ màn hình': 'IPS', 'Độ phân giải': '1920 x 1080 Pixels', 'Chuẩn màn hình': 'FHD', 'Độ sáng': '300 nits', 'Độ tương phản': '1500:1', 'Tấm nền': 'Rapid-IPS', 'Tần số quét': '300', 'Tỷ lệ màn hình': '16:09', 'Màu màn hình': '1.07 tỷ', 'Cổng giao tiếp': 'Đầu vào: DisplayPort 1.4\nĐầu vào: HDMI 2.0', 'Phụ kiện trong hộp': 'Dây nguồn\nDây HDMI'}"
Màn hình Gaming Samsung Odyssey G5 LS27DG502EEXXV/27inch QHD (2560x1440)/IPS 180Hz,https://fptshop.com.vn/man-hinh/samsung-odyssey-g5-ls27dg502eexxv,Samsung,"[{'color': 'Đen', 'price': 6090000}]","{'Model': 'LS27DG502EEXXV', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '2024', 'Thời gian bảo hành': '24', 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': 'Đen', 'Kích thước có chân đế': '613 x 552 x 263.5 mm', 'Kích thước không chân đế': '613 x 361.5 x 70 mm', 'Trọng lượng sản phẩm có chân đế': '6.4 kg', 'Kiểu chân đế': 'Vuông', 'Góc nhìn': '178°(Dọc) / 178°(Ngang)', 'Thời gian phản hồi': '1ms', 'Điện áp': '100 - 240 V / 50 - 60 Hz', 'Loại màn hình': 'LED', 'Kích thước màn hình': '27 inch', 'Công nghệ màn hình': 'IPS', 'Độ phân giải': '2560 x 1440 Pixels', 'Chuẩn màn hình': 'QHD', 'Độ sáng': '350 nits', 'Độ tương phản': '1000:1', 'Tấm nền': 'IPS', 'Tần số quét': '180 Hz', 'Tỷ lệ màn hình': '16:09', 'Màu màn hình': '1.07 tỷ', 'Phụ kiện trong hộp': 'Dây nguồn'}"
Màn hình Gaming Edra EGM27F180PV/27inch FHD (1920x1080)/IPS 180Hz,https://fptshop.com.vn/man-hinh/edra-egm27f180pv-27-inch-fhd-ips-180hz,Edra,"[{'color': 'Đen', 'price': 2890000}]","{'Model': 'EGM27F180PV', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '2024', 'Thời gian bảo hành': '24', 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': 'Đen', 'Kích thước có chân đế': '780 x 525 x 186 mm', 'Kích thước không chân đế': '614 x 365 x 52 mm', 'Trọng lượng sản phẩm có chân đế': '4.7 kg', 'Kiểu chân đế': 'Vuông', 'Góc nhìn': '178°(Dọc) / 178°(Ngang)', 'Thời gian phản hồi': '0.5ms', 'Điện áp': '100 - 240 V / 50 - 60 Hz', 'Loại màn hình': 'LED', 'Kích thước màn hình': '27 inch', 'Công nghệ màn hình': 'IPS', 'Độ phân giải': '1920 x 1080 Pixels', 'Chuẩn màn hình': 'FHD', 'Độ sáng': '250 nits', 'Độ tương phản': '1000:1', 'Tấm nền': 'IPS', 'Tần số quét': '180 Hz', 'Tỷ lệ màn hình': '16:09', 'Màu màn hình': '16.7 Triệu', 'Phụ kiện trong hộp': 'Dây nguồn'}"
Màn hình Gaming Gigabyte GS25F2/24.5inch FHD (1920x1080)/IPS 200Hz,https://fptshop.com.vn/man-hinh/man-hinh-gaming-gigabyte-gs25f2245inch-fhd-1920x1080ips-200hz,Gigabyte,"[{'color': 'Đen', 'price': 3090000}]","{'Model': 'GS25F2', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '2024', 'Thời gian bảo hành': '36', 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': 'Đen', 'Kích thước có chân đế': '556.9 x 402.0 x 179.4 mm', 'Kích thước không chân đế': '556.9 x 321.5 x 51.3 mm', 'Trọng lượng sản phẩm có chân đế': '3.11 kg', 'Kiểu chân đế': 'Vuông', 'Góc nhìn': '178°(Dọc) / 178°(Ngang)', 'Thời gian phản hồi': '1ms', 'Tiêu thụ năng lượng': '23.5 W', 'Tiêu thụ năng lượng màn hình chờ': '0.5 W', 'Điện áp': '100 - 240 V / 50 - 60 Hz', 'Loại màn hình': 'LED', 'Kích thước màn hình': '24.5 inch', 'Công nghệ màn hình': 'IPS', 'Độ phân giải': '1920 x 1080 Pixels', 'Chuẩn màn hình': 'FHD', 'Độ sáng': '300 nits', 'Độ tương phản': '1000:1', 'Tấm nền': 'IPS', 'Tần số quét': '200', 'Tỷ lệ màn hình': '16:09', 'Màu màn hình': '16.7 Triệu', 'Cổng giao tiếp': 'Đầu vào: DisplayPort 1.4\nĐầu vào: HDMI 2.0', 'Phụ kiện trong hộp': 'Dây nguồn\nDây HDMI'}"
Màn hình Xiaomi A27Qi EU (ELA5812EU)/27inch QHD (2560x1440)/IPS 100Hz,https://fptshop.com.vn/man-hinh/xiaomi-a27qi-eu-ela5812eu-27-inch-qhd-ips-100hz,Xiaomi,"[{'color': 'Đen', 'price': 3790000}]","{'Model': 'A27Qi', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '2024', 'Thời gian bảo hành': '36', 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': 'Đen', 'Kích thước có chân đế': '612.5 x 170 x 453 mm', 'Kích thước không chân đế': '612.5 x 42 x 362 mm', 'Trọng lượng sản phẩm có chân đế': '4.2 kg', 'Góc nhìn': '178°(Dọc) / 178°(Ngang)', 'Thời gian phản hồi': '6ms', 'Tiêu thụ năng lượng': '36 W', 'Điện áp': '220 - 240 V', 'Loại màn hình': 'LED', 'Kích thước màn hình': '27 inch', 'Công nghệ màn hình': 'IPS', 'Độ phân giải': '2560 x 1440 Pixels', 'Chuẩn màn hình': 'QHD', 'Độ sáng': '250 nits', 'Độ tương phản': '1000:1', 'Tấm nền': 'IPS', 'Tần số quét': '100', 'Tỷ lệ màn hình': '16:09', 'Màu màn hình': '16.7 Triệu', 'Cổng giao tiếp': 'HDMI\nDisplayPort 1.4', 'Phụ kiện trong hộp': 'Dây HDMI\nDây nguồn'}"
Màn hình E-DRA EGM24F100s/23.8inch FHD (1920x1080)/IPS 100hz,https://fptshop.com.vn/man-hinh/e-dra-egm24f100s-23-8inch-fhd-ips-100hz,Unknown,"[{'color': 'Đen', 'price': 1690000}]","{'Model': 'Màn hình E-DRA EGM24F100s', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '2024', 'Thời gian bảo hành': '24', 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': 'Đen', 'Kích thước có chân đế': '534x461x 398mm', 'Trọng lượng sản phẩm có chân đế': '3.25 kg', 'Kiểu chân đế': 'Chân chữ V', 'Góc nhìn': '178°(Dọc) / 178°(Ngang)', 'Thời gian phản hồi': '1ms', 'Loại màn hình': 'LED', 'Kích thước màn hình': '23.8 inch', 'Công nghệ màn hình': 'IPS', 'Độ phân giải': '1920 x 1080 Pixels', 'Chuẩn màn hình': 'FHD', 'Độ sáng': '250 nits', 'Độ tương phản': '1000:1', 'Tấm nền': 'IPS', 'Tần số quét': '100', 'Tỷ lệ màn hình': '16:09', 'Màu màn hình': '16.7 Triệu', 'Cổng giao tiếp': 'USB\nHDMI', 'Phụ kiện trong hộp': 'Dây HDMI\nDây nguồn'}"
